osm_id,name,description,category,amenity_type,access,capacity,rating,latitude,longitude
n11378598545,The Halal Guys,,fast_food,fast_food,,,,38.8300685,-77.3078095
n11378598546,Steak 'n Shake,,fast_food,fast_food,,,,38.8301304,-77.3078508
n11378598547,Akeno Sushi,,fast_food,fast_food,,,,38.8301928,-77.3078939
n11378598548,Flip Kitchen,,fast_food,fast_food,,,,38.8302564,-77.3079436
n11378598549,Starbucks,,cafe,cafe,,,,38.8296273,-77.3069066
n11378598551,Dunkin',,fast_food,fast_food,,,,38.8319118,-77.3060982
n11378598552,Shake Smart,,restaurant,restaurant,,,,38.8315761,-77.3071671
n11378598554,The Spot,,fast_food,fast_food,,,,38.833753,-77.3048204
n11378598555,Manhattan Pizza,,fast_food,fast_food,,,,38.8349633,-77.3075215
n11378598556,Einstein Bros. Bagels,,fast_food,fast_food,,,,38.8349352,-77.3077593
n11378598557,NuVegan,,fast_food,fast_food,,,,38.8349213,-77.3079629
n11378598558,Panda Express,,fast_food,fast_food,,,,38.8348341,-77.3079463
n11378598559,crave,,fast_food,fast_food,,,,38.8306329,-77.305061
n11382604051,EVgo,,charging_station,charging_station,,,,38.8661443,-77.2252903
n11382604052,EVgo,,charging_station,charging_station,,,,38.8724078,-77.1613584
n11382604053,EVgo,,charging_station,charging_station,,,,38.8800889,-77.1722026
n11382604055,EVgo,,charging_station,charging_station,,,,38.9225094,-77.2013176
n11384817769,Surreal,,restaurant,restaurant,,,,38.8548913,-77.0490411
n11384817770,Peruvian Brothers,,restaurant,restaurant,,,,38.8606893,-77.0540938
n11385562327,Bright Horizons,,kindergarten,kindergarten,,,,38.9463112,-77.3399122
n11399205377,Wild Tacoz,,restaurant,restaurant,,,,38.8789377,-77.179769
n11399205381,Pupuseria La Familiar,,restaurant,restaurant,,,,38.8805814,-77.1734386
n11399205382,Takumi,,restaurant,restaurant,,,,38.8805618,-77.1735258
n11399205395,Kyuramen Falls Church,,restaurant,restaurant,,,,38.8901292,-77.1829993
n11399205396,Kyo Matcha,,restaurant,restaurant,,,,38.8902321,-77.1831601
n11399205397,Bakeshop,,restaurant,restaurant,,,,38.8803922,-77.1722149
n11405482737,Potbelly,,fast_food,fast_food,,,,38.7809266,-77.1868424
n11405482738,Subway,,fast_food,fast_food,,,,38.7812723,-77.1869752
n11405482740,Capital One,,bank,bank,,,,38.7818548,-77.1859246
n11406165806,Panera Bread,,fast_food,fast_food,,,,38.7044648,-77.2202971
n11409156088,Courtside Thai Cusine,,restaurant,restaurant,,,,38.846598,-77.3062069
n11409156089,Commonwealth Brewing Company,,pub,pub,,,,38.8462988,-77.3062577
n11409160964,Mackenzie's Tunes & Tonics,,bar,bar,,,,38.8472082,-77.3054968
n11440055229,Celebree School,,childcare,childcare,,,,38.8615707,-77.0548325
n11446858657,Ledo Pizza,,restaurant,restaurant,,,,38.7135467,-77.2343927
n11447105340,Mathnasium,,prep_school,prep_school,,,,38.7276166,-77.258015
n11447105343,Livewell Dental,,dentist,dentist,,,,38.7276197,-77.258418
n11447105344,Marco's Pizza,,fast_food,fast_food,,,,38.7276208,-77.2585562
n11447105348,Subway,,fast_food,fast_food,,,,38.7276222,-77.2570146
n11447105351,Papa John's,,fast_food,fast_food,,,,38.7271869,-77.2570513
n11447105362,JK Taekwon School,,dojo,dojo,,,,38.7271557,-77.2575812
n11447108427,Truist,,bank,bank,,,,38.7289239,-77.2533159
n11447108431,Steak N' Things,,restaurant,restaurant,,,,38.7290332,-77.2529848
n11447108432,Szechuan D'Lite,,restaurant,restaurant,,,,38.7290536,-77.252923
n11447108434,Pizza Hut,,restaurant,restaurant,,,,38.7290935,-77.2528021
n11447108435,Life Champ Martial Arts,,dojo,dojo,,,,38.729112,-77.2527462
n11460164567,Dunkin' Express,,fast_food,fast_food,customers,,,38.8473867,-77.042559
n11460164568,Boar Head,,restaurant,restaurant,customers,,,38.8474284,-77.0426509
n11460166869,Tagliare,,restaurant,restaurant,customers,,,38.8473686,-77.0426646
n11460166870,Custom Burgers,,fast_food,fast_food,customers,,,38.8474796,-77.0426427
n11466115437,Exxon,,fuel,fuel,,,,38.7226896,-77.0639711
n11466760453,First National Bank,,bank,bank,,,,38.9299901,-77.2433637
n11466786777,Vocelli Pizza,,fast_food,fast_food,,,,38.8753073,-77.1977808
n11466786874,Democracy Federal Credit Union,,bank,bank,,,,38.8088809,-77.0480282
n11466786890,Sweet Tooth,,dentist,dentist,,,,38.821617,-77.0469672
n11473331569,IndAroma,,restaurant,restaurant,,,,38.8228151,-77.1609555
n11473411569,Taco Rock,,restaurant,restaurant,,,,38.8232405,-77.1612803
n11473457169,Hunan Kitchen,,restaurant,restaurant,,,,38.8232066,-77.1610974
n11474428690,Saigon City,,restaurant,restaurant,,,,38.781752,-77.1821172
n11474428691,Best Buns,,restaurant,restaurant,,,,38.7835536,-77.1853302
n11474428694,Pho Golden 5 Stars,,restaurant,restaurant,,,,38.7835842,-77.1848499
n11474428702,Viva Tequila,,bar,bar,,,,38.7834167,-77.183335
n11475736769,Akeno Sushi Bar & Thai,,restaurant,restaurant,,,,38.8232276,-77.1612414
n11492748178,Maker's Union,,pub,pub,,,,38.860867,-77.054107
n11506197689,EVgo,,charging_station,charging_station,yes,,,38.8607884,-77.3039265
n11506868469,Siroo and Jukstory,,restaurant,restaurant,,,,38.832708,-77.198131
n11519261306,Tysons Corner Supercharger,"This Tesla Supercharger was edited or added by the June 2025 import from supercharge.info... if you have any questions, comments, or concerns, please reach out to the US Slack / Forum",charging_station,charging_station,customers,20.0,,38.91538,-77.22519
n11519261310,Tesla Supercharger,"This Tesla Supercharger was edited or added by the June 2025 import from supercharge.info... if you have any questions, comments, or concerns, please reach out to the US Slack / Forum",charging_station,charging_station,yes,12.0,,38.8593,-77.35754
n11529334927,Fort Hunt Animal Hospital,,veterinary,veterinary,,,,38.7226329,-77.0632399
n11537912651,Route 29 & Bisvey Dr.,,bicycle_rental,bicycle_rental,,12.0,,38.8770222,-77.1953103
n11608412526,Fox Family Dentistry,,dentist,dentist,,,,38.8092138,-77.2575408
n11608678444,Cosmopolitan Grill,,restaurant,restaurant,,,,38.8065775,-77.0510221
n11608709625,U Shine Dental - Old Town,"Welcome to U Shine Dental in Alexandria, VA, where your comfort and satisfaction are our top priorities. At our convenient Old Town location, we provide personalized dental care tailored to your unique needs, using the latest techniques and advanced techn",dentist,dentist,,,,38.8026769,-77.0488128
n11608766384,New Pentecostal Church,,place_of_worship,place_of_worship,,,,38.8110432,-77.0471686
n11608775419,Novicare Orthodontics,Pediatric dentistry,dentist,dentist,,,,38.8109717,-77.0466905
n11608775420,Alexandria Dental Center,,dentist,dentist,,,,38.8109559,-77.0466062
n11608828749,Hinata,,restaurant,restaurant,,,,38.8142565,-77.0435515
n11608828750,Oak Steakhouse,,restaurant,restaurant,,,,38.8141383,-77.0436072
n11608828752,Wooboi Hot Chicken,,fast_food,fast_food,,,,38.814225,-77.043346
n11642862861,Little Free Library,,public_bookcase,public_bookcase,,25.0,,38.9361682,-77.3593703
n11687976792,Simple Changes Therapeutic Riding Center,,social_facility,social_facility,,,,38.6625857,-77.2067674
n11698447530,Roll Play,,restaurant,restaurant,,,,38.916462,-77.227182
n11698494216,Presidential Bank,,bank,bank,,,,38.9161506,-77.2267641
n11698509043,Peet's Coffee,,cafe,cafe,,,,38.9160386,-77.2265676
n11700205791,Braddock Family Dental,,dentist,dentist,,,,38.8248869,-77.3125147
n11703993921,West end recycling,,recycling,recycling,,,,38.8143361,-77.1365551
n11738055697,First Smile,,dentist,dentist,,,,38.7204229,-77.1235255
n11738055698,Top's China,,restaurant,restaurant,,,,38.7203505,-77.1234598
n11751506192,Carbonara,,restaurant,restaurant,,,,38.8803063,-77.1063202
n11758589091,Lost dog and cat rescue foundation,,animal_shelter,animal_shelter,,,,38.8729959,-77.1556095
n11760982290,Atlantic Union Bank,,bank,bank,,,,38.9416541,-77.3232044
n11761082628,Jack's Place,,restaurant,restaurant,,,,38.806462,-77.041146
n11762375797,Indo Chen,,restaurant,restaurant,,,,38.8065146,-77.0574148
n11762375798,Call Your Mother,,fast_food,fast_food,,,,38.8057814,-77.0537309
n11766297982,Astro Beer Hall,,restaurant,restaurant,,,,38.8410553,-77.086974
n11767211454,Page,,restaurant,restaurant,customers,,,38.8468636,-77.0426617
n11767211455,Reservoir,,restaurant,restaurant,customers,,,38.8477101,-77.0427965
n11767339192,Taco Rock,,restaurant,restaurant,,,,38.7140142,-77.2342935
n11767597986,Big Tony’s Pizzeria & Dive Bar,,restaurant,restaurant,,,,38.8865894,-77.0952972
n11784523205,2910 Kitchen & Bar,,restaurant,restaurant,,,,38.8623185,-77.0874063
n11787156929,BP,,fuel,fuel,,,,38.8544745,-77.3296088
n11787165757,Shell,,fuel,fuel,,,,38.855878,-77.333016
n11787197539,Citgo,,fuel,fuel,,,,38.8741412,-77.2343181
n11787202434,Mobil,,fuel,fuel,,,,38.8549493,-77.3170714
n11787204247,Exxon,,fuel,fuel,,,,38.8544798,-77.2224243
n11787226557,Shell,,fuel,fuel,,,,38.8514158,-77.3308897
n11787235225,Quarles Fleet Fueling,,fuel,fuel,,,,38.8729397,-77.2520215
n11787247434,Exxon,,fuel,fuel,,,,38.9282055,-77.2401928
n11787254744,Shell,,fuel,fuel,,,,38.8526349,-77.3279334
n11787272614,Shell,,fuel,fuel,,,,38.8937468,-77.2755253
n11787272716,Sunoco,,fuel,fuel,,,,38.8837239,-77.300746
n11787277371,Mobil,,fuel,fuel,,,,38.9038326,-77.262834
n11787278791,Basic Burger,,restaurant,restaurant,,,,38.9300082,-77.2443002
n11787278793,PetMedic,,veterinary,veterinary,,,,38.9303114,-77.2438176
n11787278794,AllCare,,clinic,clinic,,,,38.9299146,-77.2436508
n11787278800,Roaming Rooster,,fast_food,fast_food,,,,38.930072,-77.244858
n11787280663,Shell,,fuel,fuel,,,,38.8982569,-77.2689517
n11787283777,Sunoco,,fuel,fuel,,,,38.901216,-77.2653061
n11796226995,Jones Branch Dr & Blyton St,,bicycle_rental,bicycle_rental,,12.0,,38.926973,-77.217376
n11796226996,Old Meadow Rd & Cathy Ln,,bicycle_rental,bicycle_rental,,12.0,,38.916908,-77.213879
n11796226997,Westbranch & Jones Branch Dr,,bicycle_rental,bicycle_rental,,12.0,,38.931089,-77.220729
n11796226998,Charles Arrington Dr & Manchester Lakes Dr,,bicycle_rental,bicycle_rental,,11.0,,38.766844,-77.150359
n11796227003,S Wayne St and 9th St S,,bicycle_rental,bicycle_rental,,15.0,,38.864694,-77.082491
n11796227004,Madrillon Rd & Boss St,,bicycle_rental,bicycle_rental,,12.0,,38.910016,-77.226266
n11796227006,Arlington Blvd & Allen St,,bicycle_rental,bicycle_rental,,12.0,,38.8663086,-77.1997461
n11796227008,Old Meadow Rd & Old Meadow Ln,,bicycle_rental,bicycle_rental,,12.0,,38.9189491,-77.2123986
n11796227009,GMU/Patriot Cir & York Dr,,bicycle_rental,bicycle_rental,,12.0,,38.827501,-77.304157
n11796227011,Potomac Yard Metro South,,bicycle_rental,bicycle_rental,,15.0,,38.833437,-77.047846
n11796227012,Pimmit Dr & Los Pueblos Ln,,bicycle_rental,bicycle_rental,,12.0,,38.900371,-77.205428
n11796227013,Reston Station Blvd & Sunset Hills Rd,,bicycle_rental,bicycle_rental,,11.0,,38.9467433,-77.3310979
n11796227014,GMU/Horizon Hall & Harris Theater,,bicycle_rental,bicycle_rental,,15.0,,38.831211,-77.308069
n11796227015,Kingsbridge Dr & Draper Dr,,bicycle_rental,bicycle_rental,,11.0,,38.868544,-77.282083
n11796227017,Tyco Rd & Boyd Pointe Way,,bicycle_rental,bicycle_rental,,12.0,,38.930767,-77.241436
n11796227019,Sunrise Valley Dr & Roland Clarke Pl,,bicycle_rental,bicycle_rental,,12.0,,38.949366,-77.350396
n11796227022,Madron Ln & Bermudez Ct,,bicycle_rental,bicycle_rental,,12.0,,38.904415,-77.221807
n11796227023,Prosperity Ave & Avenir Pl,,bicycle_rental,bicycle_rental,,11.0,,38.881435,-77.230377
n11796227024,Pimmit Dr & Idyl Ln,,bicycle_rental,bicycle_rental,,12.0,,38.897692,-77.207261
n11796227026,Topsails Ln & Seatrend Way,,bicycle_rental,bicycle_rental,,11.0,,38.775639,-77.160014
n11796227028,Westbranch Dr & Maitland St,,bicycle_rental,bicycle_rental,,12.0,,38.927943,-77.220829
n11796227029,Emma Lee St & Morris St,,bicycle_rental,bicycle_rental,,12.0,,38.877818,-77.209421
n11796227030,N Shore Dr & Bandit Loop,,bicycle_rental,bicycle_rental,,11.0,,38.95937,-77.331794
n11796227033,Franconia-Springfield Metro,,bicycle_rental,bicycle_rental,,19.0,,38.7669366,-77.1689
n11796227034,Columbia Pike & S Highland St,,bicycle_rental,bicycle_rental,,12.0,,38.862398,-77.089133
n11796227035,Route 29 & Circle Woods Dr,,bicycle_rental,bicycle_rental,,11.0,,38.869114,-77.271537
n11796227036,Dorr Ave & Prosperity Ave,,bicycle_rental,bicycle_rental,,11.0,,38.879256,-77.233583
n11799897875,Shell,,car_wash,car_wash,,,,38.8018438,-77.1601424
n11799897877,Dunkin',,fast_food,fast_food,,,,38.8017949,-77.160342
n11799897878,Baskin-Robbins,,ice_cream,ice_cream,,,,38.8017811,-77.1603702
n11810337656,Tiger Dumplings,,restaurant,restaurant,,,,38.8861831,-77.0975611
n11811476907,"Austin-Weston, The Center for Cosmetic Surgery",Cosmetic surgery,doctors,doctors,,,,38.9474792,-77.3307318
n11817048498,Ballywhack Shack,,fast_food,fast_food,,,,38.6841551,-77.2607133
n11817084388,Ballywhack Shack Cafe,,cafe,cafe,,,,38.682323,-77.260138
n11817091984,Zorba's Grill,,restaurant,restaurant,,,,38.6837239,-77.260553
n11819217075,One Medical,,clinic,clinic,,,,38.8950494,-77.07628
n11819608001,Variedades Catrachas,,restaurant,restaurant,,,,38.8606227,-77.0952199
n11819623167,Westville,Veggie-forward casual American restaurant,restaurant,restaurant,,,,38.8874564,-77.0919141
n11820000442,Pho Saigon Pearl,,restaurant,restaurant,,,,38.8589346,-77.1023375
n11820000443,Bluefish Bistro,,restaurant,restaurant,,,,38.8590474,-77.1023697
n11871628093,All Smiles Orthodontics,,dentist,dentist,,,,38.7128091,-77.2149423
n11874404375,Thompson Italian,,restaurant,restaurant,,,,38.805476,-77.051155
n11874406824,Hank's Oyster Bar,,restaurant,restaurant,,,,38.813883,-77.044083
n11874910245,Sushi Umi,,restaurant,restaurant,,,,38.9242209,-77.207869
n11876094717,Little Saigon,,restaurant,restaurant,,,,38.8736191,-77.1491422
n11889487780,Tropical Smoothie Cafe,,fast_food,fast_food,,,,38.843067,-77.2721147
n11889487782,Koobala,,fast_food,fast_food,,,,38.8431715,-77.2720936
n11889487783,Peet's Coffee,,cafe,cafe,,,,38.8432208,-77.2720844
n11891723417,Chop Shop Taco,,fast_food,fast_food,,,,38.813398,-77.049123
n11897338369,iSmile Dental Care,,dentist,dentist,,,,38.8421427,-77.2702997
n11897528369,Merkado,,restaurant,restaurant,,,,38.8449805,-77.275222
n11898527634,Goodies Frozen Custard &Treats,,ice_cream,ice_cream,,,,38.8051627,-77.0538632
n11900871734,Dreampt,,bar,bar,customers,,,38.8259496,-77.0587575
n11901452070,Bon Bon's Café,,cafe,cafe,,,,38.8663885,-77.274794
n11907202970,Little Peru Peruvian Chicken,,restaurant,restaurant,,,,38.8506972,-77.3334765
n11907217369,Samfar Dentistry,,dentist,dentist,,,,38.8503654,-77.3334977
n11907229269,Code Ninjas,,school,school,,,,38.8503532,-77.3337592
n11907473892,Kanji Izakaya,,restaurant,restaurant,,,,38.8824339,-77.1135512
n11907967614,"Covel, Stack and Henon, DDS, P.C.",,dentist,dentist,,,,38.9077288,-77.2591387
n11908012978,Ellie Bird,,restaurant,restaurant,,,,38.8910685,-77.1834348
n11908030518,Nue,,restaurant,restaurant,,,,38.8906912,-77.1838753
n11909614150,McDonald's,,fast_food,fast_food,,,,38.743724,-77.087481
n11909614151,Dunkin',,fast_food,fast_food,,,,38.6952067,-77.1435583
n11909614152,Domino's,,fast_food,fast_food,,,,38.7221192,-77.1204937
n11909614153,Dunkin',,fast_food,fast_food,,,,38.7219686,-77.1242155
n11909614154,McDonald's,,fast_food,fast_food,,,,38.9179,-77.221634
n11909614155,Chipotle,,fast_food,fast_food,,,,38.9175319,-77.2206992
n11909614156,Panera Bread,,fast_food,fast_food,,,,38.8566117,-77.2269713
n11909614157,Domino's,,fast_food,fast_food,,,,38.7783571,-77.2735119
n11909614158,Taco Bell,,fast_food,fast_food,,,,38.8624663,-77.3577301
n11909614159,Domino's,,fast_food,fast_food,,,,38.8799789,-77.3033354
n11909614160,Dunkin',,fast_food,fast_food,,,,38.881201,-77.3020175
n11909616078,Domino's,,fast_food,fast_food,,,,38.6729394,-77.2584156
n11909616079,Domino's,,fast_food,fast_food,,,,38.7402624,-77.2131022
n11909616080,Domino's,,fast_food,fast_food,,,,38.7714977,-77.1834376
n11909616081,Domino's,,fast_food,fast_food,,,,38.8359815,-77.1567873
n11909616082,Domino's,,fast_food,fast_food,,,,38.8073639,-77.1245425
n11909616083,Dunkin',,fast_food,fast_food,,,,38.8014417,-77.0703895
n11909616085,Taco Bell,,fast_food,fast_food,,,,38.8631775,-77.0602938
n11909616086,Dunkin',,fast_food,fast_food,,,,38.8617837,-77.0888859
n11909616087,Dunkin',,fast_food,fast_food,,,,38.8512544,-77.1257831
n11909616088,Dunkin',,fast_food,fast_food,,,,38.831008,-77.116969
n11910647944,Low-Key Gnocchi,,restaurant,restaurant,,,,38.8357524,-77.060419
n11910762048,DCG - District Chicken Gyro,,fast_food,fast_food,,,,38.9118468,-77.2214145
n11913724570,TD Bank,,bank,bank,,,,38.8548021,-77.3279876
n11913742969,Hot Spot,,restaurant,restaurant,,,,38.863491,-77.2741372
n11914373387,NiHao,,restaurant,restaurant,,,,38.8588841,-77.0494002
n11923819323,DQ Grill & Chill,,fast_food,fast_food,,,,38.683477,-77.317935
n11923819324,Popeyes,,fast_food,fast_food,,,,38.7144998,-77.2621264
n11923819325,Popeyes,,fast_food,fast_food,,,,38.853587,-77.134556
n11923819326,Popeyes,,fast_food,fast_food,,,,38.7248041,-77.1509563
n11923819327,Dairy Queen,,fast_food,fast_food,,,,38.7400433,-77.1653701
n11923819328,Popeyes,,fast_food,fast_food,,,,38.774673,-77.173193
n11923819330,DQ Grill & Chill,,fast_food,fast_food,,,,38.8092593,-77.2223187
n11923819331,Popeyes,,fast_food,fast_food,,,,38.8631761,-77.2783146
n11923819332,DQ Grill & Chill,,fast_food,fast_food,,,,38.853318,-77.334131
n11927238669,The Red Bird ,,restaurant,restaurant,,,,38.8884643,-77.2435449
n11930316782,Fairfax Post Office,,post_office,post_office,,,,38.872557,-77.2332019
n11930316783,Vienna Post Office,,post_office,post_office,,,,38.916382,-77.226773
n11930316784,Alexandria Post Office,,post_office,post_office,,,,38.805107,-77.068513
n11931549169,Erbil Kabob,,restaurant,restaurant,,,,38.8637576,-77.2745987
n11933796371,Jake's Ice Cream,,ice_cream,ice_cream,,,,38.8358788,-77.1566408
n11935958969,Ju Mak Jib,,restaurant,restaurant,,,,38.8212669,-77.1592732
n11938510396,Chick-fil-A,,fast_food,fast_food,,,,38.831526,-77.309264
n11938510397,Wingstop,,fast_food,fast_food,,,,38.8511741,-77.3328528
n11938510400,Jimmy John's,,fast_food,fast_food,,,,38.674591,-77.3337853
n11952620969,Harris Teeter Pharmacy,,pharmacy,pharmacy,,,,38.8836168,-77.1739574
n11952785669,Tea-do,,cafe,cafe,,,,38.828148,-77.1891489
n11955555970,Alexandria Fire Company Station 209,,fire_station,fire_station,,,,38.8309584,-77.0502579
n11955906420,Andy's Pizza,,restaurant,restaurant,,,,38.8597582,-77.304575
n11956652733,American Legion Post 139,,social_centre,social_centre,,,,38.8862384,-77.1023985
n11962565430,The Dental Office at River House,,dentist,dentist,,,,38.8648521,-77.0639697
n11963635847,DNVInc,,money_transfer,money_transfer,,,,38.8307956,-77.1972124
n11970981575,Christ the Saviour Anglican Church,,place_of_worship,place_of_worship,,,,38.7700003,-77.074957
n11974361957,Upside On Moore,,food_court,food_court,,,,38.8952681,-77.0717345
n11977533131,Reston Heights Dental,,dentist,dentist,,,,38.9493417,-77.3550217
n11978885169,Yu Noodles,,restaurant,restaurant,,,,38.8506002,-77.3347471
n11978903418,United States Senate Federal Credit Union,,bank,bank,,,,38.8142593,-77.0526913
n11979216328,Van Leeuwen Ice Cream,,ice_cream,ice_cream,,,,38.8573022,-77.0498507
n11980078538,Wingstop,,fast_food,fast_food,,,,38.7743791,-77.071945
